State,City,PM25,PM10,NO2,SO2,CO,O3,health_risk
Haryana,Gurugram,114.03,217.06,28.53,3.07,2.26,52.32,High
Haryana,Gurugram,107.55,197.17,22.28,3.5,2.38,48.88,High
Haryana,Gurugram,72.1,170.46,43.65,2.52,1.91,55.13,High
Haryana,Gurugram,92.64,180.87,32.44,2.92,2.01,40.47,High
Haryana,Gurugram,109.34,205.75,33.32,2.1,2.1,42.63,High
Haryana,Gurugram,92.44,190.02,39.74,2.13,1.59,38.25,High
Haryana,Gurugram,108.48,229.29,43.84,4.29,0.85,37.95,High
Haryana,Gurugram,151.69,249.81,59.89,35.59,1.81,47.8,High
Haryana,Gurugram,117.64,206.1,45.54,35.03,0.98,57.02,High
Haryana,Gurugram,118.89,212.16,39.52,11.3,0.89,44.97,High
Haryana,Gurugram,170.87,219.37,35.42,10.4,0.86,50.71,High
Haryana,Gurugram,258.67,355.98,34.53,50.62,1.33,46.49,High
Haryana,Gurugram,217.34,344.33,42.1,11.12,1.44,27.04,High
Haryana,Gurugram,216.4,361.77,43.74,14.56,1.35,32.35,High
Haryana,Gurugram,231.37,369.65,46.69,21.81,1.69,35.38,High
Haryana,Gurugram,394.28,581.44,58.23,27.89,1.92,41.66,High
Haryana,Gurugram,314.82,491.79,39.28,17.94,1.43,20.41,High
Haryana,Gurugram,473.51,651.05,34.57,15.13,1.78,13.47,High
Haryana,Gurugram,219.51,319.29,33.71,18.77,0.92,21.81,High
Haryana,Gurugram,152.59,244.2,33.7,14.77,0.75,27.86,High
Haryana,Gurugram,93.32,158.87,40.46,17.05,0.66,32.48,High
Haryana,Gurugram,160.41,279.95,45.65,8.58,0.77,19.44,High
Haryana,Gurugram,157.05,255.53,45.85,0.21,1.17,26.65,High
Haryana,Gurugram,128.98,214.16,34.22,4.53,0.82,23.92,High
Haryana,Gurugram,157.5,256.26,33.07,11.01,0.77,30.41,High
Haryana,Gurugram,210.54,330.45,46.43,8.95,1.18,32.4,High
Haryana,Gurugram,350.49,481.04,60.71,1.71,1.79,35.2,High
Haryana,Gurugram,388.11,513.91,78.03,3.01,2.09,32.69,High
Haryana,Gurugram,361.14,573.72,80.51,11.93,2.34,24.67,High
Haryana,Gurugram,435.04,638.62,59.63,34.95,1.94,50.9,High
Haryana,Gurugram,171.39,299.85,40.67,38.3,1.09,38.4,High
Haryana,Gurugram,69.43,124.7,33.71,31.52,0.53,35.4,High
Haryana,Gurugram,70.95,111.61,34.47,21.46,0.68,42.12,High
Haryana,Gurugram,86.86,152.86,47.48,26.14,0.94,33.71,High
Haryana,Gurugram,118.97,193.65,55.23,40.95,1.38,44.37,High
Haryana,Gurugram,155.84,260.27,59.04,41.95,1.82,47.46,High
Haryana,Gurugram,164.7,279.87,70.43,36.62,2.01,44.57,High
Haryana,Gurugram,115.05,201.36,47.16,20.42,0.89,34.2,High
Haryana,Gurugram,105.21,178.86,35.04,21.78,0.71,47.76,High
Haryana,Gurugram,102.12,177.95,54.7,21.4,1.23,35.98,High
Haryana,Gurugram,99.75,189.47,54.34,12.02,1.09,30.19,High
Haryana,Gurugram,61.45,121.15,50.09,8.42,0.78,31.37,High
Haryana,Gurugram,33.78,66.95,35.91,3.73,0.5,35.71,Moderate
Haryana,Gurugram,44.89,107.1,46.33,6.94,0.79,27.64,High
Haryana,Gurugram,60.83,127.45,35.83,8.78,0.88,26.31,High
Haryana,Gurugram,76.17,143.66,41.25,8.13,0.81,34.45,High
Haryana,Gurugram,97.16,180.59,44.59,7.61,0.93,34.14,High
Haryana,Gurugram,112.58,198.47,54.1,4.56,0.97,38.16,High
Haryana,Gurugram,125.0,212.55,59.0,6.87,1.35,38.59,High
Haryana,Gurugram,198.13,296.79,67.56,8.38,2.11,44.68,High
Haryana,Gurugram,222.5,364.36,57.37,2.61,2.01,36.28,High
Haryana,Gurugram,208.98,343.16,55.07,1.53,1.89,34.34,High
Haryana,Gurugram,205.7,315.4,50.18,0.92,2.07,34.74,High
Haryana,Gurugram,173.25,265.85,53.81,27.89,2.16,33.01,High
Haryana,Gurugram,192.51,299.38,60.68,66.06,2.6,35.58,High
Haryana,Gurugram,228.57,342.42,55.31,71.45,2.56,39.18,High
Haryana,Gurugram,223.29,359.8,56.89,54.08,1.84,40.94,High
Haryana,Gurugram,65.04,92.12,40.18,25.3,1.14,22.46,High
Haryana,Gurugram,59.76,102.19,28.97,26.89,1.23,21.17,High
Haryana,Gurugram,76.17,143.09,28.44,27.74,1.07,25.94,High
Haryana,Gurugram,63.2,106.03,22.09,20.02,0.96,25.34,High
Haryana,Gurugram,65.24,115.4,19.26,21.42,1.14,27.62,High
Haryana,Gurugram,93.92,188.12,28.71,31.97,1.41,31.24,High
Haryana,Gurugram,168.88,285.04,35.26,64.78,2.11,28.39,High
Haryana,Gurugram,188.91,360.69,49.46,43.23,2.07,31.68,High
Haryana,Gurugram,164.47,324.47,44.51,22.78,2.02,23.62,High
Haryana,Gurugram,99.82,183.92,29.66,14.78,1.48,23.49,High
Haryana,Gurugram,113.74,220.82,28.13,14.82,1.49,26.71,High
Haryana,Gurugram,186.27,422.12,46.67,22.91,2.04,29.28,High
Haryana,Gurugram,109.59,226.93,27.24,11.71,1.45,21.96,High
Haryana,Gurugram,152.56,332.22,27.14,17.07,1.53,23.43,High
Haryana,Gurugram,161.19,319.08,36.03,16.78,1.73,29.85,High
Haryana,Gurugram,203.81,398.43,29.88,19.97,2.26,26.6,High
Haryana,Gurugram,260.02,533.71,47.92,22.79,2.55,31.52,High
Haryana,Gurugram,201.74,384.26,35.93,15.63,3.17,24.64,High
Haryana,Gurugram,175.66,282.1,28.03,9.83,2.03,28.33,High
Haryana,Gurugram,296.06,357.72,30.83,16.5,3.7,39.32,High
Haryana,Gurugram,271.49,281.71,41.86,19.11,4.07,30.0,High
Haryana,Gurugram,183.81,216.52,42.51,3.52,3.23,17.93,High
Haryana,Gurugram,152.96,218.37,38.85,5.69,2.38,20.99,High
Haryana,Gurugram,144.74,233.92,38.35,5.0,2.03,26.11,High
Haryana,Gurugram,133.68,201.3,49.18,7.5,1.87,14.87,High
Haryana,Gurugram,89.97,140.0,36.67,7.0,1.52,19.03,High
Haryana,Gurugram,88.95,123.2,37.6,8.97,1.75,9.61,High
Haryana,Gurugram,66.14,101.18,20.39,7.49,1.48,20.76,High
Haryana,Gurugram,89.87,147.3,30.44,6.89,1.76,28.33,High
Haryana,Gurugram,108.44,179.38,37.59,6.35,1.78,32.18,High
Haryana,Gurugram,151.11,243.8,38.54,7.12,2.29,28.24,High
Haryana,Gurugram,161.63,241.22,39.59,6.02,2.08,24.61,High
Haryana,Gurugram,75.89,119.57,26.1,7.33,1.4,18.3,High
Haryana,Gurugram,90.38,162.36,34.76,8.04,1.28,20.05,High
Haryana,Gurugram,117.82,188.91,26.9,7.02,1.44,10.41,High
Haryana,Gurugram,79.88,127.02,23.97,8.26,1.38,15.35,High
Haryana,Gurugram,93.89,159.55,33.25,8.48,1.68,20.46,High
Haryana,Gurugram,92.62,159.19,22.03,7.12,1.16,39.73,High
Haryana,Gurugram,85.13,161.08,23.24,8.68,1.3,31.63,High
Haryana,Gurugram,131.03,222.54,31.26,7.22,1.65,30.6,High
Haryana,Gurugram,130.93,216.6,33.45,7.38,2.17,26.71,High
Haryana,Gurugram,56.38,92.62,28.6,7.5,0.87,44.71,Moderate
Haryana,Gurugram,51.22,92.58,28.98,8.29,0.97,57.14,Moderate
Haryana,Gurugram,84.59,161.1,38.66,9.3,1.7,41.64,High
Haryana,Gurugram,132.02,232.16,35.27,7.79,2.29,28.19,High
Haryana,Gurugram,117.46,200.66,43.56,7.24,1.89,18.13,High
Haryana,Gurugram,93.01,164.64,36.2,7.97,1.35,17.76,High
Haryana,Gurugram,47.0,90.49,29.88,8.92,1.23,23.66,Moderate
Haryana,Gurugram,63.71,130.06,30.2,8.39,1.4,23.65,High
Haryana,Gurugram,62.07,127.12,31.13,8.79,1.42,27.43,High
Haryana,Gurugram,79.58,162.58,35.77,9.06,2.18,25.48,High
Haryana,Gurugram,71.37,137.94,24.32,8.29,2.04,28.89,High
Haryana,Gurugram,87.41,182.76,29.87,9.01,2.23,28.47,High
Haryana,Gurugram,100.75,181.95,34.16,8.7,2.33,26.02,High
Haryana,Gurugram,118.41,228.69,28.99,8.26,2.39,39.12,High
Haryana,Gurugram,79.42,169.37,26.08,7.58,1.76,44.36,High
Haryana,Gurugram,120.12,230.34,32.6,9.26,2.33,43.74,High
Haryana,Gurugram,104.96,210.84,26.63,8.15,1.6,52.62,High
Haryana,Gurugram,105.04,199.79,27.22,8.6,1.71,50.82,High
Haryana,Gurugram,130.89,256.86,27.42,9.13,2.2,45.46,High
Haryana,Gurugram,145.57,249.19,25.02,9.72,2.75,41.76,High
Haryana,Gurugram,130.82,284.78,21.34,8.86,1.87,52.01,High
Haryana,Gurugram,63.78,123.14,15.8,11.56,1.17,59.5,High
Haryana,Gurugram,64.17,134.91,12.87,11.53,1.38,60.62,High
Haryana,Gurugram,50.24,112.08,14.87,11.74,1.42,41.7,High
Haryana,Gurugram,93.15,185.61,21.86,12.36,1.91,36.29,High
Haryana,Gurugram,105.65,228.3,26.62,11.63,2.34,25.93,High
Haryana,Gurugram,69.82,166.21,25.16,11.29,1.89,23.02,High
Haryana,Gurugram,83.56,166.82,22.08,11.93,1.88,28.43,High
Haryana,Gurugram,85.97,173.5,16.77,10.66,1.67,62.28,High
Haryana,Gurugram,49.47,79.23,13.52,11.28,1.82,37.34,Moderate
Haryana,Gurugram,59.08,96.42,15.42,6.43,1.67,26.27,Moderate
Haryana,Gurugram,95.42,167.11,23.87,3.11,1.82,30.42,High
Haryana,Gurugram,66.85,126.64,20.6,4.51,1.24,37.23,High
Haryana,Gurugram,92.36,206.09,25.61,7.35,1.29,32.57,High
Haryana,Gurugram,108.36,231.82,28.0,10.37,1.53,33.78,High
Haryana,Gurugram,86.84,158.92,31.91,8.51,1.17,33.45,High
Haryana,Gurugram,71.0,130.39,27.01,5.84,1.27,57.46,High
Haryana,Gurugram,55.87,102.76,23.0,3.91,1.26,54.76,High
Haryana,Gurugram,24.29,50.03,26.97,2.9,1.07,58.03,Moderate
Haryana,Gurugram,73.57,139.73,35.93,6.95,1.68,45.68,High
Haryana,Gurugram,80.0,177.56,40.4,7.88,1.97,39.54,High
Haryana,Gurugram,71.23,148.75,35.37,5.35,1.69,44.57,High
Haryana,Gurugram,32.0,57.05,28.84,4.8,1.16,51.61,High
Haryana,Gurugram,19.52,32.59,27.15,12.3,1.06,47.23,Low
Haryana,Gurugram,35.82,67.45,27.52,16.04,0.97,38.14,Moderate
Haryana,Gurugram,56.58,107.07,28.16,17.83,0.97,35.2,Moderate
Haryana,Gurugram,62.38,112.32,23.13,15.82,0.77,42.54,High
Haryana,Gurugram,75.88,144.37,25.83,16.29,0.92,53.14,High
Haryana,Gurugram,52.61,100.26,25.06,14.62,0.89,58.4,High
Haryana,Gurugram,50.17,139.66,30.02,13.28,0.88,40.31,Moderate
Haryana,Gurugram,60.57,182.58,30.6,12.68,0.84,40.26,High
Haryana,Gurugram,43.92,99.84,25.9,14.36,0.82,38.98,Moderate
Haryana,Gurugram,57.48,137.62,27.24,15.87,0.97,50.33,High
Haryana,Gurugram,73.26,152.93,24.94,15.9,1.06,47.56,High
Haryana,Gurugram,76.84,169.8,25.66,19.73,1.18,52.03,High
Haryana,Gurugram,84.93,191.47,30.5,19.43,1.28,46.04,High
Haryana,Gurugram,80.27,200.51,28.31,19.95,1.23,50.39,High
Haryana,Gurugram,85.31,183.37,18.07,15.81,1.11,60.03,High
Haryana,Gurugram,58.09,129.3,16.63,16.66,0.88,57.23,High
Haryana,Gurugram,85.87,150.43,19.83,17.25,1.13,55.11,High
Haryana,Gurugram,51.38,103.56,15.96,18.26,0.81,50.47,High
Haryana,Gurugram,61.21,113.66,17.61,16.44,0.97,43.6,High
Haryana,Gurugram,31.83,60.71,15.06,16.27,0.75,38.79,Moderate
Haryana,Gurugram,31.27,65.28,15.96,16.42,0.56,36.85,Moderate
Haryana,Gurugram,20.82,41.61,14.19,15.31,0.54,38.52,Low
Haryana,Gurugram,17.59,35.7,14.65,14.77,0.49,42.37,Low
Haryana,Gurugram,23.65,56.89,13.75,18.73,0.5,54.46,Low
Haryana,Gurugram,32.0,57.58,12.76,18.56,0.55,58.39,Moderate
Haryana,Gurugram,30.71,57.22,13.39,17.01,0.52,63.43,Moderate
Haryana,Gurugram,27.84,55.37,14.94,15.91,0.55,54.79,Low
Haryana,Gurugram,28.93,59.79,16.0,15.97,0.52,61.46,Low
Haryana,Gurugram,27.11,48.38,12.75,15.3,0.47,66.52,Low
Haryana,Gurugram,34.18,61.47,12.52,14.86,0.52,58.64,Moderate
Haryana,Gurugram,49.7,87.4,15.9,15.2,0.69,53.97,Moderate
Haryana,Gurugram,52.7,94.54,14.5,15.57,0.65,54.3,Moderate
Haryana,Gurugram,31.8,86.25,11.95,14.66,0.43,61.31,Moderate
Haryana,Gurugram,28.04,79.84,10.94,14.11,0.42,62.85,Low
Haryana,Gurugram,31.68,68.97,12.14,14.14,0.47,67.87,Moderate
Haryana,Gurugram,49.34,96.26,18.33,14.23,0.68,50.44,Moderate
Haryana,Gurugram,51.41,103.83,18.3,14.52,0.81,60.63,High
Haryana,Gurugram,32.16,68.78,16.41,14.0,0.6,67.11,Moderate
Haryana,Gurugram,53.33,121.47,17.19,13.83,0.76,53.63,High
Haryana,Gurugram,51.22,131.79,19.88,13.28,0.81,47.71,Moderate
Haryana,Gurugram,59.01,185.92,18.25,13.21,0.79,45.18,Moderate
Haryana,Gurugram,62.75,154.53,17.1,13.53,0.83,55.51,High
Haryana,Gurugram,28.23,79.28,12.66,12.42,0.62,73.94,Low
Haryana,Gurugram,26.84,87.29,12.87,12.12,0.57,71.23,Low
Haryana,Gurugram,30.21,70.61,15.3,12.1,0.65,62.46,Moderate
Haryana,Gurugram,48.86,93.89,19.64,12.42,0.78,37.77,Moderate
Haryana,Gurugram,33.79,72.37,14.88,10.67,0.68,66.92,Moderate
Haryana,Gurugram,49.59,102.91,18.46,11.29,0.77,62.97,High
Haryana,Gurugram,51.55,105.97,18.33,10.01,0.79,55.3,High
Haryana,Gurugram,56.54,100.68,15.69,9.28,0.77,63.8,High
Haryana,Gurugram,26.55,63.78,12.23,8.55,0.58,73.49,Low
Haryana,Gurugram,49.26,119.82,13.94,8.79,0.67,62.13,High
Haryana,Gurugram,25.94,46.63,10.35,7.9,0.54,67.03,Low
Haryana,Gurugram,34.2,58.26,11.32,7.02,0.63,74.53,Moderate
Haryana,Gurugram,58.64,111.67,13.84,7.75,0.75,66.09,High
Haryana,Gurugram,62.21,122.56,12.84,7.88,0.76,70.1,High
Haryana,Gurugram,62.55,134.75,12.69,7.45,0.74,79.99,High
Haryana,Gurugram,41.11,104.29,10.69,5.59,0.7,91.17,High
Haryana,Gurugram,39.62,86.75,10.84,6.11,0.73,72.95,Moderate
Haryana,Gurugram,23.7,45.29,11.12,7.71,0.55,64.94,Low
Haryana,Gurugram,55.54,94.42,13.71,7.78,0.81,67.79,Moderate
Haryana,Gurugram,48.01,138.24,14.5,7.33,0.72,74.54,High
Haryana,Gurugram,40.41,89.12,13.66,6.38,0.61,83.29,Moderate
Haryana,Gurugram,56.55,102.78,14.09,7.37,0.72,92.2,High
Haryana,Gurugram,63.16,120.48,13.16,7.94,0.77,100.91,High
Haryana,Gurugram,51.33,112.01,11.14,7.18,0.77,83.27,High
Haryana,Gurugram,43.34,92.6,12.79,8.76,0.53,70.79,Moderate
Haryana,Gurugram,46.22,92.82,13.56,7.47,0.68,78.92,Moderate
Haryana,Gurugram,63.71,140.61,16.23,13.26,0.81,73.47,High
Haryana,Gurugram,51.25,128.05,27.73,9.38,0.94,67.65,High
Haryana,Gurugram,44.84,89.14,36.56,9.6,0.76,77.07,Moderate
Haryana,Gurugram,69.14,111.56,44.32,11.87,0.85,89.44,High
Haryana,Gurugram,70.96,149.96,37.52,12.0,1.01,63.65,High
Haryana,Gurugram,59.29,115.94,34.85,8.51,0.91,61.06,High
Haryana,Gurugram,74.62,146.61,35.58,9.11,0.99,61.72,High
Haryana,Gurugram,67.08,124.58,27.33,10.08,0.89,71.92,High
Haryana,Gurugram,51.41,130.77,24.81,10.07,0.92,71.0,High
Haryana,Gurugram,62.53,153.39,24.42,9.26,1.06,53.74,High
Haryana,Gurugram,65.12,187.33,19.3,8.96,1.02,51.48,High
Haryana,Gurugram,56.3,154.36,21.9,7.56,0.91,55.27,High
Haryana,Gurugram,60.53,148.39,18.16,8.68,0.93,55.55,High
Haryana,Gurugram,56.62,184.71,22.71,6.96,0.91,34.74,Moderate
Haryana,Gurugram,68.78,205.39,25.72,7.33,0.91,69.11,High
Haryana,Gurugram,75.32,257.56,16.27,3.91,0.88,73.51,High
Haryana,Gurugram,32.39,69.05,15.43,16.6,0.67,70.04,Moderate
Haryana,Gurugram,26.35,56.28,13.94,8.94,0.7,62.58,Low
Haryana,Gurugram,27.67,63.92,16.09,9.79,0.79,64.29,Low
Haryana,Gurugram,36.12,87.51,20.5,5.42,0.85,72.06,Moderate
Haryana,Gurugram,46.04,141.66,14.95,5.2,0.77,64.49,High
Haryana,Gurugram,46.92,117.56,14.13,5.85,0.78,64.22,High
Haryana,Gurugram,58.03,143.56,17.88,5.78,0.87,52.81,High
Haryana,Gurugram,39.79,75.0,15.71,5.91,0.82,57.47,Moderate
Haryana,Gurugram,43.29,91.47,13.55,5.69,0.77,64.64,Moderate
Haryana,Gurugram,48.67,92.32,14.17,7.4,0.87,64.41,Moderate
Haryana,Gurugram,47.11,91.34,15.24,7.28,1.0,64.5,Moderate
Haryana,Gurugram,65.0,141.77,18.55,7.99,0.92,74.49,High
Haryana,Gurugram,50.5,123.83,19.0,7.07,0.81,65.41,High
Haryana,Gurugram,46.61,110.92,15.17,4.22,0.72,67.71,High
Haryana,Gurugram,72.62,157.12,24.0,6.6,0.77,93.6,High
Haryana,Gurugram,61.48,138.26,13.94,7.16,0.64,91.81,High
Haryana,Gurugram,73.88,166.94,10.48,6.57,0.68,93.14,High
Haryana,Gurugram,54.15,117.53,12.44,5.43,0.58,94.84,High
Haryana,Gurugram,49.75,108.22,13.67,6.29,0.55,81.32,High
Haryana,Gurugram,45.21,92.67,11.29,6.87,0.53,79.58,Moderate
Haryana,Gurugram,46.26,119.83,8.86,5.81,0.55,69.32,High
Haryana,Gurugram,65.61,244.35,9.0,4.15,0.7,62.43,High
Haryana,Gurugram,49.08,156.48,8.09,5.38,0.53,55.44,High
Haryana,Gurugram,49.1,103.78,8.75,5.41,0.49,66.63,High
Haryana,Gurugram,48.62,97.08,8.8,5.13,0.65,79.1,Moderate
Haryana,Gurugram,39.63,74.69,8.95,4.28,0.69,54.24,Moderate
Haryana,Gurugram,43.35,75.89,7.9,4.03,0.63,49.35,Moderate
Haryana,Gurugram,42.64,111.09,8.14,4.06,0.75,45.86,Moderate
Haryana,Gurugram,56.56,141.92,10.07,6.42,0.9,32.75,Moderate
Haryana,Gurugram,47.82,158.08,8.05,9.18,0.66,19.54,Moderate
Haryana,Gurugram,64.72,261.05,9.65,7.82,0.67,17.28,High
Haryana,Gurugram,46.89,154.0,8.97,7.86,0.57,36.5,Moderate
Haryana,Gurugram,47.27,114.29,10.38,7.36,0.78,58.07,High
Haryana,Gurugram,61.64,174.08,10.58,7.57,1.11,44.14,High
Assam,Guwahati,124.77,187.08,21.69,9.16,0.89,30.84,High
Assam,Guwahati,50.82,118.01,9.3,14.03,0.48,17.67,Moderate
Assam,Guwahati,58.31,85.39,10.82,14.47,0.47,33.85,Moderate
Assam,Guwahati,59.88,78.04,9.65,16.42,0.51,41.23,Moderate
Assam,Guwahati,55.61,92.36,11.71,27.07,0.49,44.89,Moderate
Assam,Guwahati,83.66,134.1,13.63,25.9,1.09,43.69,High
Assam,Guwahati,141.8,243.91,21.87,23.99,1.52,32.2,High
Assam,Guwahati,133.26,219.95,19.93,25.62,1.13,36.21,High
Assam,Guwahati,69.9,114.89,10.49,18.96,0.54,21.58,High
Assam,Guwahati,129.88,234.82,24.76,19.02,1.8,20.15,High
Assam,Guwahati,94.29,173.04,17.65,16.71,1.11,16.98,High
Assam,Guwahati,60.89,98.85,13.79,17.6,0.64,30.81,Moderate
Assam,Guwahati,62.0,76.05,11.73,15.72,0.67,19.09,Moderate
Assam,Guwahati,69.01,104.75,11.5,16.11,0.85,18.39,High
Assam,Guwahati,89.55,152.36,18.77,22.36,1.06,36.19,High
Assam,Guwahati,106.89,199.74,18.6,21.78,1.26,29.67,High
Assam,Guwahati,97.6,185.68,15.4,16.91,0.92,30.05,High
Assam,Guwahati,68.21,119.93,9.74,20.25,0.62,47.8,High
Assam,Guwahati,63.29,90.92,10.2,19.66,0.54,43.86,Moderate
Assam,Guwahati,74.81,112.75,15.01,16.5,0.85,25.03,High
Assam,Guwahati,104.14,177.76,21.06,19.3,1.19,24.21,High
Assam,Guwahati,116.75,206.29,21.55,18.87,1.19,18.93,High
Assam,Guwahati,124.9,237.1,19.23,24.61,1.09,46.36,High
Assam,Guwahati,124.94,213.84,17.73,23.78,1.31,37.83,High
Assam,Guwahati,123.34,206.87,16.95,23.95,0.99,48.98,High
Assam,Guwahati,100.41,187.83,21.98,21.27,1.03,47.36,High
Assam,Guwahati,138.45,258.63,30.42,23.2,1.29,41.21,High
Assam,Guwahati,138.03,280.4,24.74,20.42,1.23,31.23,High
Assam,Guwahati,131.69,322.56,23.71,17.5,1.03,17.1,High
Assam,Guwahati,105.33,191.58,24.87,21.56,1.12,34.22,High
Assam,Guwahati,153.22,269.54,31.59,27.63,1.61,28.29,High
Assam,Guwahati,91.58,145.24,16.31,21.79,0.9,46.73,High
Assam,Guwahati,66.5,100.2,15.9,20.72,0.82,42.59,High
Assam,Guwahati,73.33,200.77,12.45,22.51,0.59,59.44,High
Assam,Guwahati,53.17,244.18,8.41,24.26,0.4,65.28,High
Assam,Guwahati,67.46,139.67,12.05,24.23,0.72,43.92,High
Assam,Guwahati,70.83,143.99,14.69,26.9,0.86,49.96,High
Assam,Guwahati,118.05,236.55,26.61,25.51,1.21,47.1,High
Assam,Guwahati,119.32,225.03,24.83,24.25,1.12,34.24,High
Assam,Guwahati,62.29,87.81,10.6,17.84,0.67,30.71,Moderate
Assam,Guwahati,79.69,138.38,18.47,21.41,0.93,41.97,High
Assam,Guwahati,114.47,203.18,29.01,23.39,1.26,34.37,High
Assam,Guwahati,140.62,225.28,23.92,34.54,1.26,26.71,High
Assam,Guwahati,48.63,64.89,11.86,19.19,0.5,45.26,Moderate
Assam,Guwahati,35.72,50.06,11.66,18.67,0.76,43.8,Moderate
Assam,Guwahati,58.96,91.04,14.85,22.37,0.76,36.43,Moderate
Assam,Guwahati,23.13,153.45,13.17,26.11,0.43,63.06,Moderate
Assam,Guwahati,29.99,62.01,11.69,32.4,0.37,55.27,Low
Assam,Guwahati,25.78,36.21,12.24,18.57,0.46,45.95,Low
Assam,Guwahati,56.1,82.28,15.92,19.42,0.74,32.52,Moderate
Assam,Guwahati,43.93,69.9,13.05,22.18,0.64,36.2,Moderate
Assam,Guwahati,28.95,40.1,11.5,17.93,0.48,38.96,Low
Assam,Guwahati,30.06,40.09,14.44,16.14,0.56,30.94,Low
Assam,Guwahati,37.76,67.42,14.69,17.21,0.75,43.24,Moderate
Assam,Guwahati,66.63,135.87,18.87,21.65,1.03,36.44,High
Assam,Guwahati,79.26,153.64,25.1,20.12,0.95,40.9,High
Assam,Guwahati,85.8,141.6,25.11,19.03,0.88,41.0,High
Assam,Guwahati,51.4,76.17,19.16,18.75,0.59,41.84,Moderate
Assam,Guwahati,47.34,61.7,16.23,17.31,0.66,33.38,Moderate
Assam,Guwahati,42.85,56.26,16.64,16.33,0.55,44.77,Moderate
Assam,Guwahati,87.16,110.57,18.99,17.26,0.84,39.13,High
Assam,Guwahati,58.84,108.28,13.0,16.8,0.78,23.46,Moderate
Assam,Guwahati,58.98,108.56,16.64,17.35,0.8,36.7,Moderate
Assam,Guwahati,52.39,99.12,12.81,17.64,0.52,52.49,Moderate
Assam,Guwahati,36.8,55.86,12.7,20.37,0.54,54.43,Moderate
Assam,Guwahati,42.87,61.08,15.48,21.73,0.59,54.18,Moderate
Assam,Guwahati,56.03,88.14,22.46,17.64,0.8,46.95,Moderate
Assam,Guwahati,76.74,133.16,31.12,18.26,1.0,19.6,High
Assam,Guwahati,96.66,168.91,31.38,17.29,1.15,21.58,High
Assam,Guwahati,88.27,149.31,35.39,16.88,0.92,26.83,High
Assam,Guwahati,57.55,87.53,17.36,16.95,0.58,47.07,Moderate
Assam,Guwahati,32.5,39.5,10.65,18.21,0.47,39.65,Low
Assam,Guwahati,24.68,36.05,11.02,18.79,0.42,40.92,Low
Assam,Guwahati,13.68,21.96,8.73,23.19,0.36,45.86,Low
Assam,Guwahati,9.62,14.5,7.25,22.41,0.35,44.3,Low
Assam,Guwahati,28.45,46.41,14.02,22.91,0.58,40.96,Low
Assam,Guwahati,21.9,37.94,7.0,28.51,0.28,38.57,Low
Assam,Guwahati,916.67,1000.0,13.57,48.03,0.23,51.3,High
Assam,Guwahati,59.86,91.04,15.11,31.51,0.9,21.49,Moderate
Assam,Guwahati,51.38,87.31,17.0,23.26,0.81,24.48,Moderate
Assam,Guwahati,40.8,77.72,15.16,25.18,0.56,55.57,Moderate
Assam,Guwahati,25.83,56.37,9.28,19.51,0.36,62.95,Low
Assam,Guwahati,27.82,44.86,8.06,19.39,0.38,67.62,Low
Assam,Guwahati,20.83,44.79,8.33,19.61,0.39,66.8,Low
Assam,Guwahati,23.05,38.97,9.44,19.7,0.43,55.16,Low
Assam,Guwahati,33.35,57.32,10.32,19.81,0.57,35.5,Moderate
Assam,Guwahati,65.01,85.31,13.27,19.73,0.49,47.25,Moderate
Assam,Guwahati,28.15,43.75,11.58,19.46,0.44,62.12,Low
Assam,Guwahati,19.79,31.95,12.33,18.08,0.45,66.56,Low
Assam,Guwahati,24.78,42.72,11.17,17.77,0.47,51.65,Low
Assam,Guwahati,22.83,34.43,14.25,17.12,0.51,52.04,Low
Assam,Guwahati,21.29,33.06,9.06,16.41,0.42,56.76,Low
Assam,Guwahati,43.79,68.51,12.25,16.44,0.78,35.22,Moderate
Assam,Guwahati,37.7,67.11,15.82,16.15,0.61,53.11,Moderate
Assam,Guwahati,31.53,52.71,13.08,15.87,0.54,46.88,Moderate
Assam,Guwahati,26.94,43.89,10.37,15.73,0.44,45.87,Low
Assam,Guwahati,13.59,22.87,10.73,15.89,0.4,51.75,Low
Assam,Guwahati,11.79,60.02,9.53,15.81,0.36,62.69,Low
Assam,Guwahati,18.92,626.63,12.52,15.47,0.55,39.05,Low
Assam,Guwahati,34.57,492.89,17.89,15.69,0.79,29.29,Moderate
Assam,Guwahati,27.48,47.82,17.05,15.93,0.66,47.42,Low
Assam,Guwahati,21.41,37.36,12.81,16.01,0.5,43.42,Low
Assam,Guwahati,43.72,81.41,18.48,16.31,0.79,35.31,Moderate
Assam,Guwahati,41.37,83.59,21.24,16.45,0.75,51.37,Moderate
Assam,Guwahati,26.04,44.89,18.76,16.06,0.54,54.01,Low
Assam,Guwahati,41.11,75.12,21.67,16.49,0.81,37.43,Moderate
Assam,Guwahati,60.98,110.62,21.15,16.61,0.89,27.05,High
Assam,Guwahati,25.38,42.39,11.09,16.25,0.46,45.13,Low
Assam,Guwahati,12.52,21.47,11.44,16.17,0.37,42.61,Low
Assam,Guwahati,17.31,34.47,9.15,16.17,0.45,35.34,Low
Assam,Guwahati,30.62,86.21,13.14,16.34,0.48,26.23,Moderate
Assam,Guwahati,27.55,59.02,12.89,16.5,0.6,33.25,Low
Assam,Guwahati,12.76,21.4,6.72,16.83,0.4,28.39,Low
